Order,Family,Subfamily,Tribe,Genus,Common_name,Scientific_name,S_value,Source_S,F_value,Source_F,L_value,Source_L
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacra,Rio de Janeiro Antbird,Cercomacra brasiliana,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacra,Grey Antbird,Cercomacra cinerascens,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacra,Mato Grosso Antbird,Cercomacra melanaria,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacra,Bananal Antbird,Cercomacra ferdinandi,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacra,Rio Branco Antbird,Cercomacra carbonaria,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacra,Jet Antbird,Cercomacra nigricans,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Sciaphylax,Southern Chestnut-tailed Antbird,Sciaphylax hemimelaena,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Sciaphylax,Northern Chestnut-tailed Antbird,Sciaphylax castanea,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacroides,Blackish Antbird,Cercomacroides nigrescens,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacroides,Riparian Antbird,Cercomacroides fuscicauda,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacroides,Willis's Antbird,Cercomacroides laeta,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacroides,Parker's Antbird,Cercomacroides parkeri,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacroides,Dusky Antbird,Cercomacroides tyrannina,0.73,Ricklefs et  al. 2010,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Cercomacroides,Black Antbird,Cercomacroides serva,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Ferruginous Antbird,Drymophila ferruginea,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Bertoni's Antbird,Drymophila rubricollis,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Rufous-tailed Antbird,Drymophila genei,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Ochre-rumped Antbird,Drymophila ochropyga,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Dusky-tailed Antbird,Drymophila malura,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Scaled Antbird,Drymophila squamata,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Striated Antbird,Drymophila devillei,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Klages's Antbird,Drymophila klagesi,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Santa Marta Antbird,Drymophila hellmayri,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,East Andean Antbird,Drymophila caudata,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Drymophila,Streak-headed Antbird,Drymophila striaticeps,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Yellow-browed Antwarbler,Hypocnemis hypoxantha,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Yellow-breasted Antwarbler,Hypocnemis subflava,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Imeri Antwarbler,Hypocnemis flavescens,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Guianan Antwarbler,Hypocnemis cantator,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Peruvian Antwarbler,Hypocnemis peruviana,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Rondonia Antwarbler,Hypocnemis ochrogyna,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Manicore Antwarbler,Hypocnemis rondoni,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Hypocnemis,Spix's Antwarbler,Hypocnemis striata,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Phaenostictus,Ocellated Antbird,Phaenostictus mcleannani,0.73,Karr et al. 1990,,,11.40,"Willis 1983, Karr et al. 1990, Brawn et al. 1995"
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Pithys,White-plumed Antbird,Pithys albifrons,0.80,Jullien and Clobert 2000,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Pithys,White-masked Antbird,Pithys castaneus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Willisornis,Common Scale-backed Antbird,Willisornis poecilinotus,0.52,Jullien and Clobert 2000,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Willisornis,Xingu Scale-backed Antbird,Willisornis vidua,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Willisornis,Tapajos Scale-backed Antbird,Willisornis nigrigula,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Phlegopsis,Black-spotted Bare-eye,Phlegopsis nigromaculata,0.55,Francis et al. 1999,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Phlegopsis,Pale-faced Bare-eye,Phlegopsis borbae,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Phlegopsis,Reddish-winged Bare-eye,Phlegopsis erythroptera,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Oneillornis,White-throated Antbird,Oneillornis salvini,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Oneillornis,Lunulated Antbird,Oneillornis lunulatus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Gymnopithys,Bicolored Antbird,Gymnopithys bicolor,0.61,Karr et al. 1990,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Gymnopithys,White-cheeked Antbird,Gymnopithys leucaspis,0.61,Karr et al. 1990,,,11.50,"Willis 1983, Karr et al. 1990"
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Gymnopithys,Rufous-throated Antbird,Gymnopithys rufigula,0.53,Jullien and Clobert 2000,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Rhegmatorhina,Bare-eyed Antbird,Rhegmatorhina gymnops,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Rhegmatorhina,Harlequin Antbird,Rhegmatorhina berlepschi,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Rhegmatorhina,White-breasted Antbird,Rhegmatorhina hoffmannsi,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Rhegmatorhina,Chestnut-crested Antbird,Rhegmatorhina cristata,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pithyini,Rhegmatorhina,Hairy-crested Antbird,Rhegmatorhina melanosticta,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoderus,Ferruginous-backed Antbird,Myrmoderus ferrugineus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoderus,Scalloped Antbird,Myrmoderus ruficauda,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoderus,White-bibbed Antbird,Myrmoderus loricatus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoderus,Squamate Antbird,Myrmoderus squamosus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hylophylax,Spotted Antbird,Hylophylax naevioides,0.61,Karr et al. 1990,,,14.60,"Willis 1983, Karr et al. 1990, Brawn et al. 1995"
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hylophylax,Spot-backed Antbird,Hylophylax naevius,0.79,Jullien and Clobert 2000,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hylophylax,Dot-backed Antbird,Hylophylax punctulatus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hypocnemoides,Black-chinned Antbird,Hypocnemoides melanopogon,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hypocnemoides,Band-tailed Antbird,Hypocnemoides maculicauda,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Sclateria,Silvered Antbird,Sclateria naevia,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Roraiman Antbird,Myrmelastes saturatus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Slate-colored Antbird,Myrmelastes schistaceus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Plumbeous Antbird,Myrmelastes hyperythrus,0.64,Francis et al. 1999,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Rufous-faced Antbird,Myrmelastes rufifacies,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Brownish-headed Antbird,Myrmelastes brunneiceps,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Humaita Antbird,Myrmelastes humaythae,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Spot-winged Antbird,Myrmelastes leucostigma,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmelastes,Caura Antbird,Myrmelastes caurensis,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Poliocrania,Short-tailed Antbird,Poliocrania maculifer,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Poliocrania,Chestnut-backed Antbird,Poliocrania exsul,,,,,10.70,Willis 1983
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Ampelornis,Grey-headed Antbird,Ampelornis griseiceps,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Sipia,Stub-tailed Antbird,Sipia berlepschi,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Sipia,Esmeraldas Antbird,Sipia nigricauda,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Sipia,Magdalena Antbird,Sipia palliata,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Sipia,Dull-mantled Antbird,Sipia laemosticta,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmeciza,White-bellied Antbird,Myrmeciza longipes,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoborus,Black-tailed Antbird,Myrmoborus melanurus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoborus,White-lined Antbird,Myrmoborus lophotes,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoborus,Black-faced Antbird,Myrmoborus myotherinus,0.58,Francis et al. 1999,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoborus,White-browed Antbird,Myrmoborus leucophrys,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Myrmoborus,Ash-breasted Antbird,Myrmoborus lugubris,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Gymnocichla,Bare-crowned Antbird,Gymnocichla nudiceps,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Pyriglena,White-backed Fire-eye,Pyriglena leuconota,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Pyriglena,White-shouldered Fire-eye,Pyriglena leucoptera,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Pyriglena,Fringe-backed Fire-eye,Pyriglena atra,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Rhopornis,Slender Antbird,Rhopornis ardesiacus,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Percnostola,Black-headed Antbird,Percnostola rufifrons,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Percnostola,Allpahuayo Antbird,Percnostola arenarum,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Akletos,White-shouldered Antbird,Akletos melanoceps,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Akletos,Goeldi's Antbird,Akletos goeldii,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hafferia,Sooty Antbird,Hafferia fortis,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hafferia,Zeledon's Antbird,Hafferia zeledoni,,,,,,
PASSERIFORMES,Thamnophilidae,Thamnophilinae,Pyriglenini,Hafferia,Blue-lored Antbird,Hafferia immaculata,,,,,,
PASSERIFORMES,Thamnophilidae,Myrmornithinae,Myrmornithinae,Myrmornis,Southern Wing-banded Antbird,Myrmornis torquata,0.45,Karr et al. 1990,,,,
PASSERIFORMES,Thamnophilidae,Myrmornithinae,Myrmornithinae,Myrmornis,Northern Wing-banded Antbird,Myrmornis stictoptera,,,,,,
PASSERIFORMES,Thamnophilidae,Myrmornithinae,Myrmornithinae,Pygiptila,Spot-winged Antshrike,Pygiptila stellaris,,,,,,
PASSERIFORMES,Thamnophilidae,Myrmornithinae,Myrmornithinae,Thamnistes,Western Russet Antshrike,Thamnistes anabatinus,,,,,,
PASSERIFORMES,Thamnophilidae,Myrmornithinae,Myrmornithinae,Thamnistes,Eastern Russet Antshrike,Thamnistes aequatorialis,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Chestnut-belted Gnateater,Conopophaga aurita,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Black-breasted Gnateater,Conopophaga snethlageae,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Black-cheeked Gnateater,Conopophaga melanops,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Rufous Gnateater,Conopophaga lineata,,,,,4.00,de Souza Lopes et al. 1980
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Ceara Gnateater,Conopophaga cearae,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Hooded Gnateater,Conopophaga roberti,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Ash-throated Gnateater,Conopophaga peruviana,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Slaty Gnateater,Conopophaga ardesiaca,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Chestnut-crowned Gnateater,Conopophaga castaneiceps,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Conopophaga,Black-bellied Gnateater,Conopophaga melanogaster,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Pittasoma,Black-crowned Pittasoma,Pittasoma michleri,,,,,,
PASSERIFORMES,Conopophagidae,Conopophagidae,Conopophagidae,Pittasoma,Rufous-crowned Pittasoma,Pittasoma rufopileatum,,,,,,
PASSERIFORMES,Melanopareiidae,Melanopareiidae,Melanopareiidae,Melanopareia,Collared Crescentchest,Melanopareia torquata,,,,,,
PASSERIFORMES,Melanopareiidae,Melanopareiidae,Melanopareiidae,Melanopareia,Olive-crowned Crescentchest,Melanopareia maximiliani,,,,,,
PASSERIFORMES,Melanopareiidae,Melanopareiidae,Melanopareiidae,Melanopareia,Maranon Crescentchest,Melanopareia maranonica,,,,,,
PASSERIFORMES,Melanopareiidae,Melanopareiidae,Melanopareiidae,Melanopareia,Elegant Crescentchest,Melanopareia elegans,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Undulated Antpitta,Grallaria squamigera,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Giant Antpitta,Grallaria gigantea,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Great Antpitta,Grallaria excelsa,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Variegated Antpitta,Grallaria varia,,,,,5.00,de Souza Lopes et al. 1980
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Moustached Antpitta,Grallaria alleni,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Tachira Antpitta,Grallaria chthonia,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Scaled Antpitta,Grallaria guatimalensis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Plain-backed Antpitta,Grallaria haplonota,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Ochre-striped Antpitta,Grallaria dignissima,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Elusive Antpitta,Grallaria eludens,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Chestnut-crowned Antpitta,Grallaria ruficapilla,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Watkins's Antpitta,Grallaria watkinsi,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Santa Marta Antpitta,Grallaria bangsi,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Cundinamarca Antpitta,Grallaria kaestneri,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Stripe-headed Antpitta,Grallaria andicolus,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Grey-naped Antpitta,Grallaria griseonucha,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Bicolored Antpitta,Grallaria rufocinerea,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Jocotoco Antpitta,Grallaria ridgelyi,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Chestnut-naped Antpitta,Grallaria nuchalis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Pale-billed Antpitta,Grallaria carrikeri,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,White-throated Antpitta,Grallaria albigula,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Yellow-breasted Antpitta,Grallaria flavotincta,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,White-bellied Antpitta,Grallaria hypoleuca,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Rusty-tinged Antpitta,Grallaria przewalskii,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Bay Antpitta,Grallaria capitalis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Red-and-white Antpitta,Grallaria erythroleuca,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Perija Antpitta,Grallaria saltuensis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Rufous Antpitta,Grallaria rufula,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Chestnut Antpitta,Grallaria blakei,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Western Tawny Antpitta,Grallaria quitensis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Northern Tawny Antpitta,Grallaria alticola,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Southern Tawny Antpitta,Grallaria atuensis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Urrao Antpitta,Grallaria fenwickorum,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Brown-banded Antpitta,Grallaria milleri,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaria,Rufous-faced Antpitta,Grallaria erythrotis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,Streak-chested Antpitta,Hylopezus perspicillatus,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,Spotted Antpitta,Hylopezus macularius,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,Masked Antpitta,Hylopezus auricularis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,Thicket Antpitta,Hylopezus dives,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,White-lored Antpitta,Hylopezus fulviventris,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,Amazonian Antpitta,Hylopezus berlepschi,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,White-browed Antpitta,Hylopezus ochroleucus,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Hylopezus,Speckle-breasted Antpitta,Hylopezus nattereri,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Myrmothera,Thrush-like Antpitta,Myrmothera campanisona,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Myrmothera,Tepui Antpitta,Myrmothera simplex,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Ochre-breasted Antpitta,Grallaricula flavirostris,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Scallop-breasted Antpitta,Grallaricula loricata,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Hooded Antpitta,Grallaricula cucullata,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Peruvian Antpitta,Grallaricula peruviana,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Ochre-fronted Antpitta,Grallaricula ochraceifrons,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Rusty-breasted Antpitta,Grallaricula ferrugineipectus,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Rufous-breasted Antpitta,Grallaricula leymebambae,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Sucre Antpitta,Grallaricula cumanensis,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Slate-crowned Antpitta,Grallaricula nana,,,,,,
PASSERIFORMES,Grallariidae,Grallariidae,Grallariidae,Grallaricula,Crescent-faced Antpitta,Grallaricula lineifrons,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Pteroptochos,Chestnut-throated Huet-huet,Pteroptochos castaneus,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Pteroptochos,Black-throated Huet-huet,Pteroptochos tarnii,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Pteroptochos,Moustached Turca,Pteroptochos megapodius,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Scelorchilus,White-throated Tapaculo,Scelorchilus albicollis,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Scelorchilus,Chucao Tapaculo,Scelorchilus rubecula,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Liosceles,Rusty-belted Tapaculo,Liosceles thoracicus,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Psilorhamphus,Spotted Bamboowren,Psilorhamphus guttatus,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Acropternis,Ocellated Tapaculo,Acropternis orthonyx,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Rhinocrypta,Crested Gallito,Rhinocrypta lanceolata,,,,,,
PASSERIFORMES,Rhinocryptidae,Rhinocryptinae,Rhinocryptinae,Teledromas,Sandy Gallito,Teledromas fuscus,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Eleoscytalopus,Bahia Tapaculo,Eleoscytalopus psychopompus,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Eleoscytalopus,White-breasted Tapaculo,Eleoscytalopus indigoticus,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Merulaxis,Slaty Bristlefront,Merulaxis ater,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Merulaxis,Stresemann's Bristlefront,Merulaxis stresemanni,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Myornis,Ash-colored Tapaculo,Myornis senilis,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Eugralla,Ochre-flanked Tapaculo,Eugralla paradoxa,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Scytalopus,Blackish Tapaculo,Scytalopus latrans,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Scytalopus,Junin Tapaculo,Scytalopus gettyae,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Scytalopus,Unicolored Tapaculo,Scytalopus unicolor,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Scytalopus,Trilling Tapaculo,Scytalopus parvirostris,,,,,,
PASSERIFORMES,Rhinocryptidae,Scytalopodinae,Scytalopodinae,Scytalopus,Rock Tapaculo,Scytalopus petrophilus,,,,,,
